# Exported by NS Web Analytics on 2025-12-18 21:51:58
# CSV Version=0.1.0
deviceTime,latitude,longitude,altitude,speed,accuracy,missionId,recordNumber,sourceAddress,destinationAddress,signalStrength,txPower,technology,supportedTechnologies,otaDeviceName,channel,deviceSerialNumber,locationAge,addressType,deviceClass,serviceUuids,companyId
2025-12-18T21:47:56.939752Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,272,51:9E:2A:71:A3:44,,-42,0,,DUAL,,0,eb2c381c6eea8179,4488,,,,
2025-12-18T21:47:56.896622Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,271,4F:6C:FF:1A:42:F8,,-42,0,,DUAL,,0,eb2c381c6eea8179,4445,,,,
2025-12-18T21:47:56.614509Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,270,F1:00:2B:06:8A:51,,-84,0,,LE,TY,0,eb2c381c6eea8179,4163,,,,
2025-12-18T21:47:56.605131Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,269,CA:6A:A5:05:8C:27,,-64,0,,LE,Govee_H6604_8C27,0,eb2c381c6eea8179,4153,,,,
2025-12-18T21:47:56.262085Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,268,CB:3B:4B:5F:5E:C1,,-96,0,,LE,LE-Beats Pill,0,eb2c381c6eea8179,3810,,,,
2025-12-18T21:47:56.254221Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,267,7B:CF:40:87:2A:0E,,-69,0,,DUAL,,0,eb2c381c6eea8179,3803,,,,
2025-12-18T21:47:56.229201Z,42.15243,-88.025616,196.5,0,9,NS eb2c381c6eea8179 20251218-154456,266,4A:4D:01:41:76:3F,,-66,0,,LE,S3-Pro-I-763F,0,eb2c381c6eea8179,3778,,,,
2025-12-18T21:47:35.486671Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,265,5F:A5:C7:F6:9F:11,,-100,0,,DUAL,,0,eb2c381c6eea8179,3557,,,,
2025-12-18T21:47:34.586601Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,264,7F:AF:70:8C:7A:0F,,-101,0,,DUAL,,0,eb2c381c6eea8179,2657,,,,
2025-12-18T21:47:34.584586Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,263,48:E1:5C:72:07:54,,-91,0,,DUAL,,0,eb2c381c6eea8179,2655,,,,
2025-12-18T21:47:34.224725Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,262,6B:12:33:BD:33:E2,,-81,0,,DUAL,,0,eb2c381c6eea8179,2295,,,,
2025-12-18T21:47:33.529938Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,261,38:A5:C9:B3:2A:60,,-99,0,,LE,TY,0,eb2c381c6eea8179,1600,,,,
2025-12-18T21:47:32.924101Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,260,A8:51:AB:AE:7C:AB,,-72,0,,DUAL,,0,eb2c381c6eea8179,994,,,,
2025-12-18T21:47:32.639612Z,42.152431,-88.02562,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,259,50:5B:04:80:7F:07,,-97,0,,DUAL,,0,eb2c381c6eea8179,710,,,,
2025-12-18T21:47:30.64873Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,258,61:91:85:6A:02:96,,-104,0,,DUAL,,0,eb2c381c6eea8179,3718,,,,
2025-12-18T21:47:30.060481Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,257,5B:2F:02:39:65:C1,,-85,0,,DUAL,,0,eb2c381c6eea8179,3130,,,,
2025-12-18T21:47:30.025189Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,256,D4:AD:FC:83:CA:6F,,-100,0,,LE,ihoment_H7135_CA6F,0,eb2c381c6eea8179,3095,,,,
2025-12-18T21:47:28.800095Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,255,6C:D6:DB:70:B1:B7,,-99,0,,DUAL,,0,eb2c381c6eea8179,1869,,,,
2025-12-18T21:47:28.755145Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,254,65:53:D1:82:9A:34,,-90,0,,DUAL,,0,eb2c381c6eea8179,1824,,,,
2025-12-18T21:47:28.167657Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,253,1C:E8:9E:26:2D:1F,,-97,0,,DUAL,Fridge,0,eb2c381c6eea8179,1237,,,,
2025-12-18T21:47:28.153071Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,252,98:17:3C:9E:1B:85,,-59,0,,LE,ihoment_H6008_1B85,0,eb2c381c6eea8179,1222,,,,
2025-12-18T21:47:27.788427Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,251,98:17:3C:AA:4E:27,,-62,0,,LE,ihoment_H6008_4E27,0,eb2c381c6eea8179,858,,,,
2025-12-18T21:47:27.787515Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,250,48:CA:43:F7:12:CE,,-94,0,,LE,PitPat-T01,0,eb2c381c6eea8179,857,,,,
2025-12-18T21:47:27.177982Z,42.152432,-88.025623,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,249,98:17:3C:A4:8C:FD,,-63,0,,LE,ihoment_H6008_8CFD,0,eb2c381c6eea8179,247,,,,
2025-12-18T21:47:26.852892Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,248,5B:D4:A8:BE:23:F3,,-99,0,,DUAL,,0,eb2c381c6eea8179,5100,,,,
2025-12-18T21:47:26.840878Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,247,53:D9:3B:F8:8F:8A,,-70,0,,DUAL,,0,eb2c381c6eea8179,5088,,,,
2025-12-18T21:47:26.637943Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,246,FC:97:A8:67:96:5B,,-94,0,,BR_EDR,JoyXtra-965B,0,eb2c381c6eea8179,4885,,,,
2025-12-18T21:47:26.396461Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,245,6C:15:DB:1D:6D:7B,,-75,0,,BR_EDR,[LG] webOS TV OLED65C5PUA,0,eb2c381c6eea8179,4644,,43c,,
2025-12-18T21:47:26.233261Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,244,00:49:28:94:4D:DA,,-104,0,,DUAL,,0,eb2c381c6eea8179,4481,,,,
2025-12-18T21:47:25.927015Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,243,4F:6C:FF:1A:42:F8,,-48,0,,DUAL,,0,eb2c381c6eea8179,4174,,,,
2025-12-18T21:47:25.905047Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,242,7B:CF:40:87:2A:0E,,-71,0,,DUAL,,0,eb2c381c6eea8179,4152,,,,
2025-12-18T21:47:25.890124Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,241,54:92:54:94:66:D0,,-99,0,,DUAL,,0,eb2c381c6eea8179,4137,,,,
2025-12-18T21:47:25.873424Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,240,00:04:EA:3D:7A:F4,,-83,0,,LE,,0,eb2c381c6eea8179,4121,,,,
2025-12-18T21:47:25.847864Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,239,6A:19:B1:05:90:C7,,-91,0,,DUAL,,0,eb2c381c6eea8179,4095,,,,
2025-12-18T21:47:25.815995Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,238,C9:5C:04:EC:B4:38,,-94,0,,BR_EDR,BOOMBOX,0,eb2c381c6eea8179,4063,,404,,
2025-12-18T21:47:25.624186Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,237,CA:6A:A5:05:8C:27,,-66,0,,LE,Govee_H6604_8C27,0,eb2c381c6eea8179,3871,,,,
2025-12-18T21:47:25.59753Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,236,F1:00:2B:06:8A:51,,-84,0,,LE,TY,0,eb2c381c6eea8179,3845,,,,
2025-12-18T21:47:25.563877Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,235,6C:04:4F:C9:D3:D1,,-38,0,,DUAL,,0,eb2c381c6eea8179,3811,,,,
2025-12-18T21:47:25.556056Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,234,51:9E:2A:71:A3:44,,-44,0,,DUAL,,0,eb2c381c6eea8179,3803,,,,
2025-12-18T21:47:25.257208Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,233,42:CA:3F:A3:F3:6C,,-76,0,,DUAL,,0,eb2c381c6eea8179,3505,,,,
2025-12-18T21:47:25.246523Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,232,4E:F3:B5:ED:8C:22,,-45,0,,DUAL,,0,eb2c381c6eea8179,3494,,,,
2025-12-18T21:47:25.241445Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,231,C3:76:75:F5:56:92,,-56,0,,LE,Govee_H607C_5692,0,eb2c381c6eea8179,3489,,,,
2025-12-18T21:47:25.236811Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,230,71:B4:DE:ED:52:EC,,-86,0,,DUAL,,0,eb2c381c6eea8179,3484,,,,
2025-12-18T21:47:25.210904Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,229,CE:F8:03:86:07:60,,-83,0,,LE,Govee_H6056_0760,0,eb2c381c6eea8179,3458,,,,
2025-12-18T21:47:25.196692Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,228,98:17:3C:9B:7A:E5,,-69,0,,LE,ihoment_H6008_7AE5,0,eb2c381c6eea8179,3444,,,,
2025-12-18T21:47:25.189039Z,42.152432,-88.025627,196.5,0,15,NS eb2c381c6eea8179 20251218-154456,227,4A:4D:01:41:76:3F,,-65,0,,LE,S3-Pro-I-763F,0,eb2c381c6eea8179,3436,,,,
2025-12-18T21:47:05.710671Z,42.152432,-88.02563,196.5,0,7,NS eb2c381c6eea8179 20251218-154456,226,77:63:49:D8:17:42,,-102,0,,DUAL,,0,eb2c381c6eea8179,3259,,,,
2025-12-18T21:47:05.120317Z,42.152432,-88.02563,196.5,0,7,NS eb2c381c6eea8179 20251218-154456,225,80:AC:C8:9F:C6:0F,,-91,0,,LE,P031_C60F,0,eb2c381c6eea8179,2669,,,,
2025-12-18T21:47:01.602697Z,42.152432,-88.025632,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,224,CB:3B:4B:5F:5E:C1,,-100,0,,LE,LE-Beats Pill,0,eb2c381c6eea8179,3677,,,,
2025-12-18T21:47:01.283016Z,42.152432,-88.025632,196.5,0,4,NS eb2c381c6eea8179 20251218-154456,223,64:B2:87:34:36:18,,-40,0,,DUAL,,0,eb2c381c6eea8179,3357,,,,
2025-12-18T21:46:56.463313Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,222,5F:A5:C7:F6:9F:11,,-101,0,,DUAL,,0,eb2c381c6eea8179,7529,,,,
2025-12-18T21:46:56.456976Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,221,D5:0E:C0:C6:65:58,,-95,0,,LE,Govee_H6052_6558,0,eb2c381c6eea8179,7522,,,,
2025-12-18T21:46:56.452083Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,220,2B:95:4D:7A:46:17,,-104,0,,LE,,0,eb2c381c6eea8179,7517,,,,
2025-12-18T21:46:56.228992Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,219,7A:88:98:0A:D9:26,,-102,0,,DUAL,,0,eb2c381c6eea8179,7294,,,,
2025-12-18T21:46:55.745847Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,218,FC:97:A8:67:96:5B,,-93,0,,BR_EDR,JoyXtra-965B,0,eb2c381c6eea8179,6811,,,,
2025-12-18T21:46:55.606444Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,217,6C:15:DB:1D:6D:7B,,-83,0,,BR_EDR,[LG] webOS TV OLED65C5PUA,0,eb2c381c6eea8179,6672,,43c,,
2025-12-18T21:46:54.927605Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,216,53:D9:3B:F8:8F:8A,,-69,0,,DUAL,,0,eb2c381c6eea8179,5993,,,,
2025-12-18T21:46:54.911161Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,215,4E:F3:B5:ED:8C:22,,-54,0,,DUAL,,0,eb2c381c6eea8179,5976,,,,
2025-12-18T21:46:54.905043Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,214,4F:6C:FF:1A:42:F8,,-54,0,,DUAL,,0,eb2c381c6eea8179,5970,,,,
2025-12-18T21:46:54.635815Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,213,98:17:3C:9B:7A:E5,,-66,0,,LE,ihoment_H6008_7AE5,0,eb2c381c6eea8179,5701,,,,
2025-12-18T21:46:54.185674Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,212,98:17:3C:9E:1B:85,,-58,0,,LE,ihoment_H6008_1B85,0,eb2c381c6eea8179,5251,,,,
2025-12-18T21:46:52.657012Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,211,1C:E8:9E:86:C9:28,,-99,0,,LE,Samsung Range,0,eb2c381c6eea8179,3722,,,,75
2025-12-18T21:46:52.654558Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,210,A8:51:AB:AE:7C:AB,,-62,0,,DUAL,,0,eb2c381c6eea8179,3720,,,,4c
2025-12-18T21:46:52.624904Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,209,4E:F3:B5:ED:8C:22,,-42,0,,DUAL,,0,eb2c381c6eea8179,3690,RANDOM,,,4c
2025-12-18T21:46:52.603316Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,208,71:B4:DE:ED:52:EC,,-85,0,,DUAL,,0,eb2c381c6eea8179,3669,RANDOM,,,4c
2025-12-18T21:46:52.584525Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,207,98:17:3C:AA:4E:27,,-66,0,,LE,ihoment_H6008_4E27,0,eb2c381c6eea8179,3650,,,,8802
2025-12-18T21:46:52.576533Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,206,7B:CF:40:87:2A:0E,,-63,0,,DUAL,,0,eb2c381c6eea8179,3642,RANDOM,,,4c
2025-12-18T21:46:52.503112Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,205,10:2B:41:69:D4:A3,,-100,0,,,,0,eb2c381c6eea8179,3568,,,,75
2025-12-18T21:46:50.724603Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,204,DB:27:17:17:AF:F3,,-99,0,,,,0,eb2c381c6eea8179,1790,RANDOM,,,4c
2025-12-18T21:46:50.715327Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,203,59:FD:1D:AD:5D:91,,-97,0,,,,0,eb2c381c6eea8179,1781,RANDOM,,,4c
2025-12-18T21:46:50.673853Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,202,5B:2F:02:39:65:C1,,-85,0,,DUAL,,0,eb2c381c6eea8179,1739,RANDOM,,,4c
2025-12-18T21:46:50.6228Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,201,C1:E6:73:0D:DB:BC,,-83,0,,,,0,eb2c381c6eea8179,1688,RANDOM,,,4c
2025-12-18T21:46:50.58352Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,200,C3:3E:98:55:8C:F7,,-101,0,,,,0,eb2c381c6eea8179,1649,RANDOM,,,4c
2025-12-18T21:46:50.538558Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,199,D4:AD:FC:83:CA:6F,,-98,0,,,ihoment_H7135_CA6F,0,eb2c381c6eea8179,1604,,,,8802
2025-12-18T21:46:50.515931Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,198,7B:CF:40:87:2A:0E,,-87,0,,DUAL,,0,eb2c381c6eea8179,1581,RANDOM,,,4c
2025-12-18T21:46:49.49473Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,197,FC:8F:90:F9:B1:8E,,-103,0,,,,0,eb2c381c6eea8179,560,,,,75
2025-12-18T21:46:49.443979Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,196,C0:23:8D:E8:73:B6,,-91,0,,,,0,eb2c381c6eea8179,509,,,,75
2025-12-18T21:46:49.42991Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,195,51:9E:2A:71:A3:44,,-44,0,,DUAL,,0,eb2c381c6eea8179,495,RANDOM,,,4c
2025-12-18T21:46:49.417954Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,194,C0:88:00:67:96:5B,,-90,0,,LE,D-965B,0,eb2c381c6eea8179,483,,,afa80587-7f32-40ad-9f73-a20fd0e5b8ee,792
2025-12-18T21:46:49.397536Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,193,CA:6A:A5:05:8C:27,,-67,0,,LE,Govee_H6604_8C27,0,eb2c381c6eea8179,463,RANDOM,,,8843
2025-12-18T21:46:49.345747Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,192,48:E1:5C:72:07:54,,-85,0,,DUAL,,0,eb2c381c6eea8179,411,,,,4c
2025-12-18T21:46:49.344444Z,42.152431,-88.025633,196.5,0,6,NS eb2c381c6eea8179 20251218-154456,191,4A:4D:01:41:76:3F,,-76,0,,LE,S3-Pro-I-763F,0,eb2c381c6eea8179,410,,,,4d4a
2025-12-18T21:46:47.45855Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,190,50:FD:D5:9B:9D:3B,,-83,0,,LE,[oven]Samsung(656F),0,eb2c381c6eea8179,3531,,,,75
2025-12-18T21:46:47.426222Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,189,1D:68:2E:57:6B:99,,-94,0,,,,0,eb2c381c6eea8179,3499,RANDOM,,,6
2025-12-18T21:46:47.378904Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,188,CE:F8:03:86:07:60,,-85,0,,LE,Govee_H6056_0760,0,eb2c381c6eea8179,3451,RANDOM,,,8803
2025-12-18T21:46:47.376363Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,187,F1:00:2B:06:8A:51,,-84,0,,LE,TY,0,eb2c381c6eea8179,3449,,,0000a201-0000-1000-8000-00805f9b34fb,7d0
2025-12-18T21:46:47.34735Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,186,00:49:28:94:4D:DA,,-103,0,,,,0,eb2c381c6eea8179,3420,RANDOM,,,4c
2025-12-18T21:46:47.333007Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,185,98:17:3C:A4:8C:FD,,-60,0,,LE,ihoment_H6008_8CFD,0,eb2c381c6eea8179,3405,,,,8802
2025-12-18T21:46:45.513763Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,184,6C:04:4F:C9:D3:D1,,-41,0,,DUAL,,0,eb2c381c6eea8179,1586,RANDOM,,,4c
2025-12-18T21:46:45.482046Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,183,71:B4:DE:ED:52:EC,,-98,0,,DUAL,,0,eb2c381c6eea8179,1554,RANDOM,,,4c
2025-12-18T21:46:45.463161Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,182,59:FD:1D:CC:43:09,,-98,0,,,,0,eb2c381c6eea8179,1535,RANDOM,,,
2025-12-18T21:46:45.425851Z,42.152431,-88.02563,196.5,0.1,9,NS eb2c381c6eea8179 20251218-154456,181,42:CA:3F:A3:F3:6C,,-82,0,,DUAL,,0,eb2c381c6eea8179,1498,RANDOM,,,4c
